D:\GP\data\IMG\center_2019_10_08_16_33_17_795.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_17_795.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_17_795.jpg, 0, 1, 0, 30.19015
D:\GP\data\IMG\center_2019_10_08_16_33_17_906.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_17_906.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_17_906.jpg, 0, 1, 0, 30.19025
D:\GP\data\IMG\center_2019_10_08_16_33_18_016.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_016.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_016.jpg, 0, 1, 0, 30.19032
D:\GP\data\IMG\center_2019_10_08_16_33_18_130.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_130.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_130.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_18_236.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_236.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_236.jpg, -0.318165, 1, 0, 30.16659
D:\GP\data\IMG\center_2019_10_08_16_33_18_346.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_346.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_346.jpg, -0.2326087, 1, 0, 30.18856
D:\GP\data\IMG\center_2019_10_08_16_33_18_451.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_451.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_451.jpg, 0, 1, 0, 30.1869
D:\GP\data\IMG\center_2019_10_08_16_33_18_556.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_556.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_556.jpg, 0, 1, 0, 30.19007
D:\GP\data\IMG\center_2019_10_08_16_33_18_664.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_664.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_664.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_18_766.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_766.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_766.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_18_871.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_871.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_871.jpg, 0, 1, 0, 30.19052
D:\GP\data\IMG\center_2019_10_08_16_33_18_985.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_18_985.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_18_985.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_19_094.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_19_094.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_19_094.jpg, 0, 1, 0, 30.19027
D:\GP\data\IMG\center_2019_10_08_16_33_19_194.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_19_194.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_19_194.jpg, 0, 1, 0, 30.19027
D:\GP\data\IMG\center_2019_10_08_16_33_19_308.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_19_308.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_19_308.jpg, -0.3406505, 1, 0, 30.16308
D:\GP\data\IMG\center_2019_10_08_16_33_19_408.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_19_408.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_19_408.jpg, -0.03757612, 1, 0, 30.19054
D:\GP\data\IMG\center_2019_10_08_16_33_19_524.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_19_524.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_19_524.jpg, 0, 1, 0, 30.19
D:\GP\data\IMG\center_2019_10_08_16_33_19_634.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_19_634.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_19_634.jpg, -0.08280353, 1, 0, 30.18972
D:\GP\data\IMG\center_2019_10_08_16_33_19_748.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_19_748.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_19_748.jpg, -0.3818582, 1, 0, 30.15957
D:\GP\data\IMG\center_2019_10_08_16_33_19_852.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_19_852.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_19_852.jpg, -0.1562631, 1, 0, 30.19173
D:\GP\data\IMG\center_2019_10_08_16_33_19_955.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_19_955.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_19_955.jpg, -0.1309274, 1, 0, 30.1892
D:\GP\data\IMG\center_2019_10_08_16_33_20_067.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_20_067.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_20_067.jpg, -0.4678402, 1, 0, 30.15202
D:\GP\data\IMG\center_2019_10_08_16_33_20_175.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_20_175.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_20_175.jpg, -0.7911415, 1, 0, 30.11181
D:\GP\data\IMG\center_2019_10_08_16_33_20_286.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_20_286.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_20_286.jpg, -0.4581646, 1, 0, 30.19281
D:\GP\data\IMG\center_2019_10_08_16_33_20_391.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_20_391.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_20_391.jpg, -0.1838455, 1, 0, 30.19666
D:\GP\data\IMG\center_2019_10_08_16_33_20_498.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_20_498.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_20_498.jpg, 0, 1, 0, 30.18851
D:\GP\data\IMG\center_2019_10_08_16_33_20_612.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_20_612.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_20_612.jpg, 0, 1, 0, 30.19006
D:\GP\data\IMG\center_2019_10_08_16_33_20_729.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_20_729.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_20_729.jpg, 0, 1, 0, 30.19031
D:\GP\data\IMG\center_2019_10_08_16_33_20_835.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_20_835.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_20_835.jpg, -0.1428395, 1, 0, 30.18569
D:\GP\data\IMG\center_2019_10_08_16_33_20_940.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_20_940.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_20_940.jpg, -0.4580637, 1, 0, 30.14696
D:\GP\data\IMG\center_2019_10_08_16_33_21_060.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_21_060.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_21_060.jpg, -0.8162771, 1, 0, 30.10469
D:\GP\data\IMG\center_2019_10_08_16_33_21_175.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_21_175.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_21_175.jpg, -0.4704511, 1, 0, 30.19238
D:\GP\data\IMG\center_2019_10_08_16_33_21_280.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_21_280.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_21_280.jpg, -0.1562152, 1, 0, 30.19525
D:\GP\data\IMG\center_2019_10_08_16_33_21_385.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_21_385.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_21_385.jpg, 0, 1, 0, 30.18822
D:\GP\data\IMG\center_2019_10_08_16_33_21_489.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_21_489.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_21_489.jpg, 0, 1, 0, 30.18987
D:\GP\data\IMG\center_2019_10_08_16_33_21_604.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_21_604.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_21_604.jpg, -0.04794429, 1, 0, 30.18989
D:\GP\data\IMG\center_2019_10_08_16_33_21_723.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_21_723.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_21_723.jpg, -0.4049079, 1, 0, 30.15671
D:\GP\data\IMG\center_2019_10_08_16_33_21_835.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_21_835.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_21_835.jpg, -0.3587641, 1, 0, 30.18553
D:\GP\data\IMG\center_2019_10_08_16_33_21_941.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_21_941.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_21_941.jpg, -0.04273285, 1, 0, 30.18874
D:\GP\data\IMG\center_2019_10_08_16_33_22_048.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_22_048.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_22_048.jpg, 0, 1, 0, 30.18947
D:\GP\data\IMG\center_2019_10_08_16_33_22_150.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_22_150.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_22_150.jpg, 0, 1, 0, 30.18959
D:\GP\data\IMG\center_2019_10_08_16_33_22_272.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_22_272.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_22_272.jpg, 0, 1, 0, 30.19044
D:\GP\data\IMG\center_2019_10_08_16_33_22_378.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_22_378.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_22_378.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_22_487.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_22_487.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_22_487.jpg, 0, 1, 0, 30.19054
D:\GP\data\IMG\center_2019_10_08_16_33_22_588.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_22_588.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_22_588.jpg, 0, 1, 0, 30.19029
D:\GP\data\IMG\center_2019_10_08_16_33_22_690.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_22_690.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_22_690.jpg, 0, 1, 0, 30.19033
D:\GP\data\IMG\center_2019_10_08_16_33_22_804.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_22_804.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_22_804.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_22_912.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_22_912.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_22_912.jpg, 0, 1, 0, 30.19033
D:\GP\data\IMG\center_2019_10_08_16_33_23_016.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_016.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_016.jpg, -0.3102486, 1, 0, 30.16843
D:\GP\data\IMG\center_2019_10_08_16_33_23_121.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_121.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_121.jpg, -0.2530031, 1, 0, 30.18856
D:\GP\data\IMG\center_2019_10_08_16_33_23_224.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_224.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_224.jpg, 0, 1, 0, 30.18789
D:\GP\data\IMG\center_2019_10_08_16_33_23_326.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_326.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_326.jpg, 0, 1, 0, 30.18989
D:\GP\data\IMG\center_2019_10_08_16_33_23_428.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_428.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_428.jpg, 0, 1, 0, 30.19029
D:\GP\data\IMG\center_2019_10_08_16_33_23_528.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_528.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_528.jpg, 0, 1, 0, 30.19032
D:\GP\data\IMG\center_2019_10_08_16_33_23_641.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_641.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_641.jpg, 0, 1, 0, 30.19031
D:\GP\data\IMG\center_2019_10_08_16_33_23_761.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_761.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_761.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_23_865.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_865.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_865.jpg, -0.3110318, 1, 0, 30.16782
D:\GP\data\IMG\center_2019_10_08_16_33_23_975.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_23_975.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_23_975.jpg, -0.3037207, 1, 0, 30.18449
D:\GP\data\IMG\center_2019_10_08_16_33_24_075.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_24_075.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_24_075.jpg, -0.002516828, 1, 0, 30.1876
D:\GP\data\IMG\center_2019_10_08_16_33_24_186.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_24_186.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_24_186.jpg, 0, 1, 0, 30.18959
D:\GP\data\IMG\center_2019_10_08_16_33_24_299.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_24_299.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_24_299.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_24_410.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_24_410.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_24_410.jpg, 0, 1, 0, 30.19029
D:\GP\data\IMG\center_2019_10_08_16_33_24_522.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_24_522.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_24_522.jpg, 0, 1, 0, 30.19029
D:\GP\data\IMG\center_2019_10_08_16_33_24_629.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_24_629.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_24_629.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_24_741.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_24_741.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_24_741.jpg, 0, 1, 0, 30.19031
D:\GP\data\IMG\center_2019_10_08_16_33_24_845.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_24_845.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_24_845.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_24_952.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_24_952.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_24_952.jpg, 0, 1, 0, 30.19022
D:\GP\data\IMG\center_2019_10_08_16_33_25_059.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_25_059.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_25_059.jpg, 0.080562, 1, 0, 30.18866
D:\GP\data\IMG\center_2019_10_08_16_33_25_169.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_25_169.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_25_169.jpg, 0.3749011, 1, 0, 30.15877
D:\GP\data\IMG\center_2019_10_08_16_33_25_282.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_25_282.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_25_282.jpg, 0.07675089, 1, 0, 30.19139
D:\GP\data\IMG\center_2019_10_08_16_33_25_383.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_25_383.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_25_383.jpg, 0, 1, 0, 30.18965
D:\GP\data\IMG\center_2019_10_08_16_33_25_488.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_25_488.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_25_488.jpg, 0, 1, 0, 30.19023
D:\GP\data\IMG\center_2019_10_08_16_33_25_597.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_25_597.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_25_597.jpg, 0, 1, 0, 30.19031
D:\GP\data\IMG\center_2019_10_08_16_33_25_702.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_25_702.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_25_702.jpg, 0, 1, 0, 30.19026
D:\GP\data\IMG\center_2019_10_08_16_33_25_817.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_25_817.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_25_817.jpg, 0, 1, 0, 30.19029
D:\GP\data\IMG\center_2019_10_08_16_33_25_926.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_25_926.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_25_926.jpg, -0.08499549, 1, 0, 30.18857
D:\GP\data\IMG\center_2019_10_08_16_33_26_033.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_033.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_033.jpg, -0.4060142, 1, 0, 30.15737
D:\GP\data\IMG\center_2019_10_08_16_33_26_143.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_143.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_143.jpg, -0.07594045, 1, 0, 30.19105
D:\GP\data\IMG\center_2019_10_08_16_33_26_250.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_250.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_250.jpg, 0, 1, 0, 30.18949
D:\GP\data\IMG\center_2019_10_08_16_33_26_355.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_355.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_355.jpg, 0, 1, 0, 30.19023
D:\GP\data\IMG\center_2019_10_08_16_33_26_465.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_465.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_465.jpg, 0, 1, 0, 30.19029
D:\GP\data\IMG\center_2019_10_08_16_33_26_568.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_568.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_568.jpg, 0, 1, 0, 30.19034
D:\GP\data\IMG\center_2019_10_08_16_33_26_671.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_671.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_671.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_26_777.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_777.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_777.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_26_881.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_881.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_881.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_26_992.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_26_992.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_26_992.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_27_097.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_27_097.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_27_097.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_27_208.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_27_208.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_27_208.jpg, 0, 1, 0, 30.19032
D:\GP\data\IMG\center_2019_10_08_16_33_27_316.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_27_316.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_27_316.jpg, 0, 1, 0, 30.19029
D:\GP\data\IMG\center_2019_10_08_16_33_27_423.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_27_423.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_27_423.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_27_530.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_27_530.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_27_530.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_27_638.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_27_638.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_27_638.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_27_739.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_27_739.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_27_739.jpg, 0, 1, 0, 30.19032
D:\GP\data\IMG\center_2019_10_08_16_33_27_842.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_27_842.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_27_842.jpg, 0, 1, 0, 30.19029
D:\GP\data\IMG\center_2019_10_08_16_33_27_949.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_27_949.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_27_949.jpg, 0, 1, 0, 30.19019
D:\GP\data\IMG\center_2019_10_08_16_33_28_055.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_28_055.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_28_055.jpg, 0.1627688, 1, 0, 30.18286
D:\GP\data\IMG\center_2019_10_08_16_33_28_163.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_28_163.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_28_163.jpg, 0.2928498, 1, 0, 30.17692
D:\GP\data\IMG\center_2019_10_08_16_33_28_270.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_28_270.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_28_270.jpg, 0.005249102, 1, 0, 30.18876
D:\GP\data\IMG\center_2019_10_08_16_33_28_376.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_28_376.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_28_376.jpg, 0, 1, 0, 30.19
D:\GP\data\IMG\center_2019_10_08_16_33_28_484.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_28_484.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_28_484.jpg, 0, 1, 0, 30.19025
D:\GP\data\IMG\center_2019_10_08_16_33_28_589.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_28_589.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_28_589.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_28_705.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_28_705.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_28_705.jpg, 0, 1, 0, 30.19028
D:\GP\data\IMG\center_2019_10_08_16_33_28_809.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_28_809.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_28_809.jpg, 0, 1, 0, 30.1903
D:\GP\data\IMG\center_2019_10_08_16_33_28_917.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_28_917.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_28_917.jpg, 0, 1, 0, 30.19025
D:\GP\data\IMG\center_2019_10_08_16_33_29_021.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_021.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_021.jpg, 0.1890244, 1, 0, 30.18046
D:\GP\data\IMG\center_2019_10_08_16_33_29_127.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_127.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_127.jpg, 0.4747717, 1, 0, 30.14777
D:\GP\data\IMG\center_2019_10_08_16_33_29_227.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_227.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_227.jpg, 0.2391743, 1, 0, 30.19096
D:\GP\data\IMG\center_2019_10_08_16_33_29_338.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_338.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_338.jpg, 0, 1, 0, 30.18859
D:\GP\data\IMG\center_2019_10_08_16_33_29_442.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_442.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_442.jpg, 0.0908481, 1, 0, 30.19
D:\GP\data\IMG\center_2019_10_08_16_33_29_551.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_551.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_551.jpg, 0.3836809, 1, 0, 30.16174
D:\GP\data\IMG\center_2019_10_08_16_33_29_654.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_654.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_654.jpg, 0.04138213, 1, 0, 30.18956
D:\GP\data\IMG\center_2019_10_08_16_33_29_754.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_754.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_754.jpg, 0.06049245, 1, 0, 30.19018
D:\GP\data\IMG\center_2019_10_08_16_33_29_861.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_861.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_861.jpg, 0.3814615, 1, 0, 30.16081
D:\GP\data\IMG\center_2019_10_08_16_33_29_974.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_29_974.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_29_974.jpg, 0.04328679, 1, 0, 30.19059
D:\GP\data\IMG\center_2019_10_08_16_33_30_075.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_30_075.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_30_075.jpg, 0, 1, 0, 30.18982
D:\GP\data\IMG\center_2019_10_08_16_33_30_177.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_30_177.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_30_177.jpg, 0.3068428, 1, 0, 30.17155
D:\GP\data\IMG\center_2019_10_08_16_33_30_278.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_30_278.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_30_278.jpg, 0.608775, 1, 0, 30.1302
D:\GP\data\IMG\center_2019_10_08_16_33_30_389.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_30_389.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_30_389.jpg, 0.9035107, 1, 0, 30.09684
D:\GP\data\IMG\center_2019_10_08_16_33_30_497.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_30_497.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_30_497.jpg, 1, 0.9462646, 0, 30.07006
D:\GP\data\IMG\center_2019_10_08_16_33_30_601.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_30_601.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_30_601.jpg, 0.6870344, 1, 0, 30.18682
D:\GP\data\IMG\center_2019_10_08_16_33_30_702.jpg, D:\GP\data\IMG\left_2019_10_08_16_33_30_702.jpg, D:\GP\data\IMG\right_2019_10_08_16_33_30_702.jpg, 0.3856373, 1, 0, 30.20796
